Alsatian	POS	French	German	BabelNetId	Cosine
Waschbaar [ACPA]	N	raton laveur	Waschbär	bn:00065797n	1.00
Rengkàmpf [ACPA]	N	lutte	Ringkampf	bn:00041427n	0.82
Schlàgwort [ACPA]	N	slogan	Schlagwort	bn:00016709n	1.00
wohr [ACPA]	A	vrai	wahr	bn:00112146a	1.00
Buckel [ACPA]	N	bosse	Buckel	bn:00013761n	0.82
Fàckel [ACPA]	N	torche	Fackel	bn:00077657n	1.00
Manometer [OLCA67;OLCA68]	N	manomètre	Manometer	bn:00079457n	1.00
Schtemmung [ACPA]	N	humeur	Stimmung	bn:00045201n	0.82
Ewermänsch [ACPA]	N	surhomme	Übermensch;Ubermensch	bn:00026133n	0.87
Wàlzer [ACPA]	N	valse	Walzer	bn:00080426n	1.00
Sansa [ACPA]	N	faux	Sense	bn:00069941n	1.00
Kwàdràt [ACPA]	N	carré	Quadrat	bn:00065099n	0.71
Schwàdron [ACPA]	N	escadron	Schwadron	bn:00073702n	1.00
Notwehr [ACPA]	N	légitime défense	Notwehr	bn:00672517n	0.82
Kwerbender [ACPA]	N	noeud papillon	Querbinder	bn:00012473n	0.82
Orange [OLCA67;OLCA68]	N	orange	Orangen;Orange	bn:00059251n	0.87
Gerteltiar [ACPA]	N	tatou	Gürteltier;Gürteltiere	bn:00005717n	1.00
Parfüm [ACPA]	N	parfum	Parfum;Parfüm	bn:00031629n	1.00
Ehabruch [ACPA]	N	adultère	Ehebruch	bn:00001543n	1.00
Lehrsàtz [ACPA]	N	théorème	Lehrsatz	bn:00076831n	0.82
Narziss [ACPA]	N	narcisse	Narzisse;Narzissen	bn:00048408n	1.00
Üsgàwe [OLCA67;OLCA68]	N	dépense	Ausgabe	bn:00032299n	0.82
Wàsserkässala [ACPA]	N	bouilloire	Wasserkessel	bn:00076301n	0.71
Ärwàrtung [ACPA]	N	attente	Erwartung	bn:03423465n	1.00
Ewertriwung [ACPA]	N	exagération	Übertreibungen;Übertreibung	bn:00032086n	1.00
Verfàhra [ACPA]	N	processus	Verfahren	bn:00064536n	0.71
Nàtür [ACPA;OLCA67;OLCA68]	N	nature	Natur;Nature	bn:03182284n	0.82
Monümänt [WKT]	N	monument	Monument	bn:00054297n	0.58
Schtààtswàld [ACPA]	N	forêt domaniale	Staatswald	bn:01233894n	1.00
Kätzaräi [ACPA]	N	hérésie	Ketzer;Ketzerei	bn:00043819n	0.77
Noodlabàuim [ACPA]	N	résineux	Nadelbaum;Nadelbäume	bn:03535567n	1.00
Wawaräi [ACPA]	N	tissage	Weberei	bn:00080770n	0.82
Doppelzantner [ACPA]	N	quintal	Doppelzentner	bn:00017166n	1.00
Tiakholz [ACPA]	N	teck	Teakholz;Thekholz	bn:00039871n	1.00
dulda [ACPA]	V	tolérer	dulden	bn:00082138v	0.71
Ràsaräi [ACPA]	N	frénésie	Raserei	bn:00023620n	1.00
Jàss [ACPA]	N	jass	Jass;Jassen	bn:02060673n	1.00
Ohrenentzindung [OLCA67;OLCA68]	N	otite	Ohrenentzündung	bn:00059709n	1.00
Vorkriagszitt [ACPA]	N	avant-guerre	Vorkriegszeit	bn:00979658n	1.00
Ärprassung [ACPA]	N	chantage	Erpressung	bn:00011034n	1.00
Woog [ACPA;WKT]	N	balance	Wägen;Waage	bn:00069470n	1.00
Treller [ACPA]	N	trille	Triller	bn:00070859n	1.00
Unternamma [ACPA]	N	entreprise	Unternehmen;Unternehmer	bn:00014137n	0.87
Fattig [ACPA]	N	aile	Fittich	bn:02713716n	0.82
Beer [OLCA67;OLCA68]	N	baie	Beere;Beeren	bn:00010066n	0.87
Gschprach [ACPA]	N	conversation	Gespräch;Gespräche	bn:00022349n	0.77
ärwàrta [ACPA]	V	escompter	erwarten	bn:00082963v	0.63
Ràng [ACPA]	N	grade	Rang	bn:00066152n	1.00
beschuldiga [ACPA]	V	accuser	beschuldigen	bn:00082249v	0.82
Schlàgloch [ACPA]	N	nid de poule	Schlaglöcher;Schlagloch	bn:00018977n	0.87
Trürschpeel [ACPA]	N	tragédie	Trauerspiel	bn:00077899n	0.63
Kassler [OLCA68]	N	kassler	Kassler;Kasseler	bn:00356415n	1.00
Heermuschla [ACPA]	N	écouteur	Hörmuschel	bn:04004124n	0.71
Schpitze [ACPA]	N	dentelle	Spitze	bn:00049603n	1.00
Glàuiwig [ACPA]	N	croyant	Glauben;Glaube	bn:00009716n	0.77
Kaiserleng [ACPA]	N	oronge	Kaiserling	bn:00003207n	1.00
Verbot [ACPA]	N	interdiction	Verboten;Verbot	bn:00008263n	0.87
Sähna-n-äntzendung [ACPA]	N	tendinite	Sehnenentzündung	bn:00076507n	1.00
Schtrohmlaitung [ACPA]	N	ligne électrique	Stromleitung	bn:01283819n	1.00
Schtàtuta [ACPA]	N	statue	Statuette;Statuetten	bn:00074064n	0.87
Hendernisslàuif [ACPA]	N	steeple-chase	Hindernislauf;Hindernislaufen	bn:00074145n	0.87
Schmàch [ACPA]	N	ignominie	Schmach	bn:00027567n	0.71
Ägga [ACPA]	N	herse	Egge	bn:00043074n	1.00
Moschüs [ACPA]	N	musc	Moschus	bn:00056480n	1.00
Härtgummi [ACPA]	N	ébonite	Hartgummi	bn:00029567n	1.00
Marktplàtz [ACPA]	N	place du marché	Marktplatz	bn:00053461n	0.71
Effakt [ACPA]	N	effet	Effekt	bn:03947747n	0.71
Wàsserspoïer [WKT]	N	gargouille	Wasserspeier	bn:00037341n	1.00
Volksàbschtemmung [ACPA]	N	référendum	Volksabstimmungen	bn:00066793n	1.00
Enternàt [ACPA]	N	pensionnat	Internat	bn:00011664n	1.00
Täxtdechter [ACPA]	N	parolier	Textdichter	bn:00052476n	1.00
Wärmapumpa [ACPA]	N	pompe à chaleur	Wärmepumpe;Wärmepumpen	bn:00043440n	1.00
Pfàrrhüss [ACPA]	N	presbytère	Pfarrhaus	bn:00060761n	1.00
Vorhof [ACPA]	N	oreillette	Vorhof	bn:00006968n	0.82
Verbànd [ACPA]	N	pansement	Verband	bn:00028697n	1.00
Plüsch [ACPA]	N	peluche	Plüsch	bn:00063114n	1.00
Schpetzbàrt [ACPA]	N	bouc	Spitzbart	bn:00040859n	0.82
Sechtbàrkait [ACPA]	N	visibilité	Sichtbarkeit	bn:00080101n	1.00
Lift [ACPA]	N	ascenseur	Lift	bn:00030333n	0.71
Blüatsüger [ACPA]	N	sangsue	Blutsauger	bn:00011412n	1.00
Kett [ACPA]	N	mastic	Kitt	bn:00065378n	1.00
Glàskeramik [ACPA]	N	vitrocéramique	Glaskeramik	bn:01856310n	1.00
Motoràdgschpànn [ACPA]	N	side-car	Motorradgespann	bn:00071459n	1.00
Turniarplàtz [ACPA]	N	lice	Turnierplatz	bn:00077256n	1.00
Pulvermàgazin [ACPA]	N	poudrière	Pulvermagazin	bn:00052676n	1.00
Ehra [ACPA]	N	honneur	Ehre	bn:00254237n	1.00
àbschtànd [ACPA]	N	distance	Abstände;Abstand	bn:00027749n	0.87
Bliata [ACPA]	N	fleur	Blüten;Blüte	bn:00011422n	0.71
ärtrenka [ACPA]	V	se noyer	ertrinken	bn:00087395v	1.00
Sailbàhn [ACPA]	N	téléphérique	Seilbahnen;Seilbahn	bn:00809346n	1.00
Oboi [ACPA]	N	hautbois	Oboen;Oboe	bn:00043159n	1.00
Wertshüss [ACPA]	N	auberge	Wirtshaus	bn:00044918n	0.71
verschtandig [ACPA]	A	raisonnable	verständig	bn:00109507a	0.82
Vorhäll [ACPA]	N	limbes	Vorhölle	bn:00051229n	1.00
Müsik [ACPA]	N	musique	Musik	bn:00031853n	1.00
Aiwiss [ACPA]	N	protéine	Eiweiß;Eiweiße	bn:00064855n	1.00
Schutzgebiet [OLCA67;OLCA68]	N	réserve	Schutzgebiet	bn:00007805n	1.00
Gschaftsrais [ACPA]	N	voyage d'affaires	Geschäftsreise	bn:00840518n	1.00
Trattlàger [ACPA]	N	pédalier	Tretlager	bn:03122194n	1.00
Glankänzendung [ACPA]	N	arthrite	Gelenkentzündung	bn:00006073n	1.00
Uffsecht [ACPA]	N	surveillance	Aufsicht	bn:00059908n	1.00
Vorhärschàft [ACPA]	N	suprématie	Vorherrschaft	bn:00028176n	1.00
Düb [WKT]	N	pigeon	Taube;Tauben	bn:00020813n	0.77
Müs [ACPA]	N	mue	Mauser	bn:00029597n	1.00
Puffmüatter [ACPA]	N	maquerelle	Puffmutter	bn:00033622n	0.50
Volk [ACPA]	N	peuple	Volk	bn:00021199n	0.71
Schtangla [ACPA]	N	tige	Stängel	bn:00015241n	1.00
Dohla [ACPA]	N	choucas	Dohle	bn:00022932n	1.00
Maischter [ACPA]	N	maître	Meister;Maestro	bn:00052664n	1.00
Verzwigung [ACPA]	N	ramification	Verzweigung	bn:02846295n	1.00
Verdàmmung [ACPA]	N	damnation	Verdammung	bn:00025114n	0.82
Kotflejel [ACPA]	N	aile	Kotflügel	bn:03511796n	0.82
Hàrz [ACPA]	N	résine	Harze;Harz	bn:00067325n	0.61
Zùckerkrànkheit [OLCA67]	N	diabète	Zuckerkrankheit	bn:00026788n	1.00
Hàrnrohr [ACPA]	N	urètre	Harnröhre	bn:00079326n	1.00
Schport [ACPA]	N	sport	Sport	bn:03334335n	1.00
Fäschtungsmüra [ACPA]	N	muraille	Festungsmauer	bn:00596351n	0.82
Fattsira [ACPA]	N	acide gras	Fettsäure;Fettsäuren	bn:00033806n	1.00
Ligüschter [ACPA;OLCA67;OLCA68]	N	troène	Liguster	bn:00038467n	1.00
Màndelsirop [ACPA]	N	orgeat	Mandelsirup	bn:03181638n	1.00
Asthma [OLCA67;OLCA68]	N	asthme	Asthma	bn:00006617n	0.82
Bendel [ACPA]	N	paquet	Bündel	bn:01832682n	0.82
Podium [ACPA]	N	estrade	Podium	bn:03972895n	0.71
wenschenswart [ACPA]	A	souhaitable	wünschenswert	bn:00101236a	1.00
Gurgelmettel [ACPA]	N	gargarisme	Gurgelmittel	bn:00037338n	0.63
Ventil [ACPA]	N	soupape	Ventil	bn:00079519n	0.82
Rais [ACPA]	N	voyage	Reisen;Reise	bn:00078085n	1.00
Wàsserschaida [ACPA]	N	ligne de partage des eaux	Wasserscheide	bn:00027878n	1.00
Zimmet [OLCA67;OLCA68]	N	cannelle	Zimt	bn:00017431n	1.00
Bardii [OLCA67;OLCA68]	N	partie	Partei	bn:00060837n	1.00
Owerschankelknocha [ACPA]	N	fémur	Oberschenkelknochen	bn:00034040n	0.82
Kirbsekerne [OLCA67;OLCA68]	N	courge	Kürbiskern	bn:00053532n	0.71
Haimet [ACPA]	N	patrie	Heimat	bn:00023241n	0.53
Hàlsbànd [ACPA]	N	collier	Halsband	bn:03400624n	1.00
Kànüle [ACPA]	N	canule	Kanüle;Kanülen	bn:00015314n	0.87
Laarlàuif [ACPA]	N	ralenti	Leerlauf	bn:02760217n	1.00
Zwaigschprach [ACPA]	N	dialogue	Zwiegespräch	bn:00026834n	1.00
Drizehnt [ACPA]	N	treizième	Dreizehnten;Dreizehnte	bn:00076969n	1.00
ewersätza [ACPA]	V	traduire	übersetzen	bn:00089840v	1.00
Schmatterleng [ACPA]	N	papillon	Schmetterling;Schmetterlinge	bn:00014271n	1.00
Kütscher [ACPA]	N	cocher	Kutscher	bn:00020125n	1.00
Passatwind [OLCA67;OLCA68]	N	alizés	Passatwind;Passatwinde	bn:00077861n	1.00
Wendkràftànlàga [ACPA]	N	éolienne	Windkraftanlage	bn:00081274n	1.00
Reeda [ACPA]	N	parole	Rede	bn:00049911n	1.00
Unglàuiwig [ACPA]	N	mécréant	Unglaube	bn:00037763n	0.58
wartvoll [ACPA]	A	précieux	wertvoll	bn:00113490a	1.00
Maasainhait [ACPA]	N	unité de mesure	Maßeinheiten;Maßeinheit;Masseinheit	bn:00079106n	0.82
Gremdàrm [ACPA]	N	côlon	Grimmdarm	bn:00020701n	1.00
Àngelhoke [OLCA67;OLCA68]	N	hameçon	Angelhaken	bn:00034860n	1.00
Àdler [ACPA;WKT]	N	aigle	Adler	bn:00029367n	1.00
Kànzler [ACPA]	N	chancelier	Kanzler	bn:00017632n	1.00
Schmuggler [ACPA]	N	contrebandier	Schmuggler;Schmuggel	bn:00022223n	0.87
Schnauze [WKT]	N	museau	Schnauze	bn:00057115n	1.00
Làck [ACPA]	N	vernis	Lack;Lacke	bn:00079613n	0.87
Schwàrzwurz [ACPA]	N	consoude	Schwarzwurz	bn:00012019n	1.00
schpoot [ACPA]	ADV	tard	spät;später	bn:00114633r	0.82
Konzärtmaischter [ACPA]	N	premier violon	Konzertmeister	bn:03808770n	0.82
Wàgner [ACPA]	N	charron	Wagnerei	bn:00080981n	1.00
Ewerleegung [ACPA]	N	réflexion	Überlegung	bn:00020447n	1.00
Eel [ACPA;WKT]	N	huile	Öle;Öl	bn:00058732n	1.00
Rauch [OLCA67]	N	fumée	Rauch	bn:00036806n	1.00
Ànschtàndsdàme [ACPA]	N	chaperon	Anstandsdame	bn:00017723n	1.00
Korkaicha [ACPA]	N	chêne-liège	Korkeichen;Korkeiche;Kork-Eiche	bn:00022665n	1.00
Judafend [ACPA]	N	antisémite	Judenfeind	bn:00004611n	1.00
Leganda [ACPA]	N	légende	Lügende;Legende	bn:00032591n	1.00
Sunna-n-untergàng [ACPA]	N	coucher de soleil	Sonnenuntergang	bn:00075204n	0.82
B'süecher [WKT]	N	visiteur	Besucher	bn:02978260n	1.00
Meniskus [ACPA]	N	ménisque	Meniskus;Meniscus	bn:00054340n	1.00
Kontràkt [ACPA]	N	contrat	Kontrakt	bn:00022227n	0.63
Zàuiwerbüach [ACPA]	N	grimoire	Zauberbuch	bn:00041806n	1.00
Sügtiarer [ACPA]	N	mammifères	Saeugetiere;Säugetiere;Säugetieren;Säugetier	bn:00053079n	1.00
Äntgeftung [ACPA]	N	désintoxication	Entgiftung	bn:00026664n	1.00
salta [ACPA]	A	rare	selten	bn:00110149a	0.82
Groosràuimflugzik [ACPA]	N	gros-porteur	Großraumflugzeug;Großraumflugzeuge	bn:00078755n	1.00
glàtt [ACPA]	A	lisse	glatten	bn:00110803a	1.00
Uffrüahr [ACPA]	N	émeute	Aufruhr	bn:00067901n	1.00
Kridazitt [ACPA]	N	crétacé	Kreide-Zeit;Kreidezeit	bn:00023767n	1.00
Unterschankel [ACPA]	N	jambe	Unterschenkel	bn:03551226n	1.00
Schpeelhehla [ACPA]	N	tripot	Spielhölle	bn:00037171n	0.82
Àrmbànd [ACPA]	N	bracelet	Armbänder;Armband	bn:00012605n	0.87
Pàrtekel [ACPA]	N	particule	Partikel	bn:00060803n	1.00
Glatze [ACPA]	N	calvitie	Glatze	bn:00008088n	0.82
Emü [ACPA]	N	émeu	Emu	bn:00028819n	1.00
Boretsch [ACPA;OLCA67;OLCA68]	N	bourrache	Borretsch	bn:00012200n	0.82
Dàhlia [ACPA]	N	dahlia	Dahlien;Dahlie;Dahlia	bn:00025015n	0.89
Schetza [ACPA]	N	sagittaire	Schütze	bn:00068829n	1.00
Markisa [ACPA]	N	store	Markisen;Markise	bn:00007513n	0.77
Pelgerfàhrt [ACPA]	N	pèlerinage	Pilgerfahrt	bn:00062395n	1.00
Ewerbevälkerung [ACPA]	N	surpopulation	Überbevölkerung	bn:00059899n	1.00
Fàhrgmainschàft [ACPA]	N	covoiturage	Fahrgemeinschaft;Fahrgemeinschaften	bn:00015796n	1.00
Kärn [ACPA]	N	noyau	Kern;Karyon	bn:01707025n	0.82
Sterilisiere [OLCA67;OLCA68]	N	stérilisation	Sterilisieren	bn:00074223n	1.00
Züaschtànd [ACPA]	N	état	Zustand	bn:02108701n	1.00
Kàteschtrof [ACPA]	N	catastrophe	Katastrophen;Katastrophe	bn:00016689n	0.82
Motorràd [ACPA]	N	moto	Motorräder;Motorrad	bn:03868934n	0.82
Hailbutt [ACPA]	N	flétan	Holibut;Heilbutt	bn:00042652n	1.00
Schüahgreesa [ACPA]	N	pointure	Schuhgrösse;Schuhgröße	bn:00134013n	1.00
Mehrhait [ACPA]	N	majorité	Mehrheit	bn:00000445n	1.00
Wàssermehla [ACPA]	N	moulin à eau	Wassermühle;Wasser-Mühle;Wassermühlen	bn:00080613n	1.00
Kruschta [ACPA]	N	croûte	Kruste	bn:00024148n	0.71
Sàlpetersira [ACPA]	N	acide nitrique	Salpetersäure	bn:00005202n	0.82
Àllerhailiga [ACPA]	N	toussaint	Allerheiligen	bn:00002803n	1.00
Kànàl [ACPA;OLCA67;OLCA68]	N	canal	Kanal;Kanäle	bn:00015145n	1.00
Trännschärfa [ACPA]	N	sélectivité	Trennschärfe;Trennscharf	bn:01626576n	1.00
Dominikàner [ACPA]	N	dominicain	Dominikaner	bn:03788670n	1.00
Küahmelch [ACPA]	N	lait de vache	Kuhmilch	bn:00054996n	0.71
Schpàltung [ACPA]	N	scission	Spaltung	bn:03203307n	1.00
Synkretismus [ACPA]	N	syncrétisme	Synkretismus	bn:00075708n	1.00
Kelchblätter [OLCA67]	N	sépales	Kelchblatt;Kelchblätter	bn:00070538n	1.00
Tràuiwa [ACPA]	N	grappe	Traube;Trauben	bn:00065810n	1.00
regelmàssig [WKT]	ADV	régulièrement	regelmäßig	bn:00116424r	1.00
Kännwort [ACPA]	N	mot de passe	Kennwort	bn:00023218n	0.71
Hüaschta [ACPA]	N	toux	Husten	bn:00023110n	1.00
Gruft [ACPA]	N	caveau	Gruft	bn:00013985n	1.00
Wàtta [ACPA]	N	ouate	Watte	bn:00060120n	0.71
Poschtkütscha [ACPA]	N	diligence	Postkutschen;Postkutsche	bn:00073818n	1.00
Kückück [ACPA;OLCA67;OLCA68]	N	coucou	Kuckuck;Kuckucke	bn:00024285n	1.00
Sàch [ACPA]	N	affaire	Sache	bn:01090673n	0.82
Büachibendung [ACPA]	N	reliure	Buchbindung	bn:00007732n	1.00
Üsslàndsverlàgerung [ACPA]	N	délocalisation	Auslandsverlagerung	bn:03322902n	1.00
büacha [ACPA]	V	réserver	buchen	bn:00083773v	1.00
Rohrdummel [ACPA]	N	butor	Rohrdommel	bn:00010787n	1.00
Gàngschter [ACPA]	N	gangster	Gangster	bn:00037256n	0.82
Àbordnung [ACPA]	N	délégation	Abordnung	bn:00026026n	1.00
Faderung [ACPA]	N	suspension	Federung	bn:00075454n	1.00
Schtrudel [ACPA]	N	vortex	Strudel	bn:00052661n	0.82
Vanilia [ACPA]	N	vanille	Vanille	bn:00079553n	1.00
Gsäll [ACPA]	N	compagnon	Gesellen;Geselle	bn:02080939n	0.82
Zenk [ACPA]	N	zinc	Zink	bn:00006861n	1.00
Melzbrànd [ACPA]	N	maladie du charbon	Milzbrand	bn:00004568n	0.82
Hoorträckner [ACPA]	N	sèche-cheveux	Haartrockner;Haartrocknen	bn:00011447n	0.77
Rigorosum [ACPA]	N	soutenance	Rigorosum	bn:03945653n	1.00
Möiterer [ACPA]	N	mutin	Meuterer	bn:00056540n	1.00
Alptràuim [ACPA]	N	cauchemar	Alpträume;Alptraum;Albtraum	bn:03227876n	1.00
Enna-n-Àrschitäkt [ACPA]	N	ensemblier	Innenarchitekt	bn:00025770n	1.00
Meeräscha [ACPA]	N	rouget	Meeräsche;Meeräschen	bn:00166011n	1.00
Schprengmüs [ACPA]	N	gerboise	Springmaus;Springmäuse	bn:00048123n	1.00
Àfter [ACPA;OLCA67;OLCA68]	N	anus	After	bn:00004797n	1.00
Laimaboi [ACPA]	N	torchis	Lehmbau	bn:00080684n	1.00
Scheena [ACPA]	N	rail	Schiene	bn:00066012n	1.00
Rüas [ACPA]	N	suie	Ruß;Russ	bn:00015863n	1.00
Söldner [ACPA]	N	mercenaire	Söldner	bn:00054414n	1.00
henterleschtig [ACPA]	A	sournois	hinterlistig	bn:00101295a	0.82
Kenderschander [ACPA]	N	pédophile	Kinderschänder	bn:01127475n	1.00
Bund [ACPA]	N	fédération	Bund	bn:01352809n	1.00
Schpetz [ACPA]	N	pointe	Spitze	bn:00077365n	1.00
Ràps [ACPA]	N	colza	Raps	bn:00066181n	1.00
Hochàdel [ACPA]	N	haute noblesse	Hochadel	bn:00005659n	0.63
Nohschpànn [ACPA]	N	générique de fin	Nachspann	bn:03273100n	0.82
Gàrtamelda [ACPA]	N	arroche	Gartenmelde	bn:00059234n	1.00
Ewerwenterung [ACPA]	N	hivernage	Überwinterung	bn:03550875n	1.00
Pàrtnerschtàdt [ACPA]	N	ville jumelée	Partnerstadt;Partnerstädte	bn:00285208n	0.87
Hax [ACPA]	N	sorcière	Hexen;Hexe	bn:03357716n	0.82
Flàchlànd [ACPA]	N	plaine	Flachland	bn:00052205n	1.00
Màska [ACPA]	N	masque	Masken;Maske	bn:00053637n	1.00
bsorgt [ACPA]	A	inquiet	besorgt	bn:00100196a	1.00
Gepackträger [ACPA]	N	porte-bagages	Gepäckträger	bn:00052275n	1.00
Nàhrung [ACPA]	N	nourriture	Nahrung	bn:00035649n	0.71
Empörung [ACPA]	N	indignation	Empörung	bn:00046491n	1.00
Brotreschter [ACPA]	N	grille-pain	Brotröster	bn:00077437n	1.00
Heehepùnkt [OLCA68]	N	zénith	Höhepunkt	bn:00062517n	0.50
Häftleng [ACPA]	N	détenu	Häftling	bn:00026629n	1.00
Màrzipàhn [ACPA]	N	massepain	Marzipan	bn:00053372n	1.00
Dschungel [ACPA]	N	jungle	Dschungel	bn:00048606n	0.63
Missatàt [ACPA]	N	méfait	Missetat	bn:00055274n	1.00
Ärscht [ACPA]	N	premier	Erste;Ersten	bn:00034738n	0.82
Unterschtetzung [ACPA]	N	aide	Unterstützung	bn:04831263n	0.71
Kwàlla [ACPA]	N	méduse	Qualle;Quallen	bn:00048113n	1.00
Bendahüttäntzendung [ACPA]	N	conjonctivite	Bindehautentzündung	bn:00021888n	1.00
Schtärka [ACPA]	N	force	Stärke	bn:00054954n	1.00
Schpärrholz [ACPA]	N	contre-plaqué	Sperrholz	bn:00063128n	1.00
beriahra [ACPA]	V	toucher	berühren	bn:00095040v	1.00
Schloss [ACPA;OLCA67;OLCA68]	N	serrure	Schloß;Schloss	bn:00051771n	0.87
Gleckwensch [ACPA]	N	félicitations	Glückwünsche;Glückwunsch	bn:00021834n	1.00
Kehlkopf [ACPA;OLCA67;OLCA68]	N	larynx	Kehlkopf	bn:00050062n	1.00
lànga Zitt [ACPA]	N	longtemps	Lange Zeit	bn:00001939n	0.71
Reedaräi [ACPA]	N	compagnie maritime	Reederei	bn:03416721n	1.00
Müswisele [ACPA]	N	belette	Mauswiesel	bn:03330086n	0.82
Schprangkopf [ACPA]	N	ogive	Sprengkopf	bn:00051676n	1.00
Régime [WKT]	N	régime	Régime;Regime	bn:00066879n	0.82
Üsslefrung [ACPA]	N	extradition	Auslieferung	bn:00032474n	1.00
Zàuiwerschpruch [ACPA]	N	incantation	Zauberspruch	bn:00021891n	0.71
Wempra [ACPA]	N	cil	Wimper	bn:00019101n	1.00
Heer [ACPA]	N	armée	Heer	bn:01368014n	1.00
Aiter [ACPA]	N	pus	Eiter;Eitrig	bn:00034148n	0.77
Büachhàlter [ACPA]	N	comptable	Buchhalter	bn:00012131n	1.00
Salto [ACPA]	N	saut périlleux	Salto	bn:00035241n	0.82
Tàffet [ACPA]	N	taffetas	Taft;Taffet	bn:00075882n	1.00
krischtmonet [ACPA]	N	décembre	Christmonat;Christmond	bn:00025645n	0.87
Enslabewohner [ACPA]	N	insulaire	Insel-Bewohner	bn:00047614n	1.00
Àrteria-n-änzendung [ACPA]	N	artérite	Arterienentzündung	bn:00006066n	1.00
Ràmme [ACPA]	N	cadre	Rahmen	bn:00644697n	1.00
Verschluss [ACPA]	N	obturateur	Verschluss	bn:00071382n	1.00
bränna [ACPA]	V	brûler	brennen	bn:00084275v	0.82
Laira [ACPA]	N	lyre	Lyra;Leier	bn:00052470n	0.82
Tàlk [ACPA]	N	talc	Talk	bn:00075956n	1.00
Gschtànk [ACPA]	N	puanteur	Gestank	bn:00057655n	0.71
Züaschtemmung [ACPA]	N	consentement	Zustimmung	bn:01444840n	1.00
Wàsseràblàuif [ACPA]	N	puisard	Wasserablauf	bn:03147648n	1.00
Verfolgungswàhn [ACPA]	N	paranoïa	Verfolgungswahn	bn:00060597n	1.00
Büffett [WKT]	N	buffet	Buffet	bn:00013680n	1.00
Bunker [ACPA]	N	casemate	Bunker	bn:00013900n	1.00
Furcha [ACPA]	N	sillon	Furche	bn:00036907n	1.00
verlaigna [ACPA]	V	renier	verleugnen	bn:00086596v	0.71
Debàtta [ACPA]	N	débat	Debatte;Debatten	bn:00005601n	0.87
Malaria [ACPA;OLCA68]	N	paludisme	Malaria;Malaria!	bn:02761769n	1.00
Schpurt [ACPA]	N	sprint	Sprint	bn:00025286n	1.00
Ärhehung [ACPA]	N	augmentation	Erhöhung	bn:00007149n	0.71
Gànza [ACPA]	N	ensemble	Ganz	bn:02545645n	0.71
Luftschpiaglung [ACPA]	N	mirage	Luftspiegelung	bn:00055255n	0.71
Zàhnflaischäntzendung [ACPA]	N	gingivite	Zahnfleischentzündung	bn:00040508n	1.00
Zehlung [ACPA]	N	comptage	Zählung	bn:00023140n	0.53
Glààschiwa [ACPA]	N	vitre	Glasscheibe	bn:00060375n	1.00
Fàssbier [OLCA67;OLCA68]	N	bière pression	Fassbier	bn:00028555n	0.63
Tiarhàndlung [ACPA]	N	animalerie	Tierhandlung	bn:00061793n	1.00
Sitta [ACPA]	N	page	Seite	bn:00250160n	1.00
Àkademiker [ACPA]	N	académicien	Akademiker	bn:00000563n	1.00
Elfer [OLCA67;OLCA68]	N	penalty	Elfer	bn:03217719n	1.00
Ewersätzer [ACPA]	N	traducteur	Übersetzer	bn:00078013n	1.00
Pfàdfender [ACPA]	N	scout	Pfadfinder	bn:00032341n	0.82
Wacksel [ACPA]	N	alternance	Wechsel	bn:00003130n	1.00
Verlobt [ACPA]	N	fiancé	Verlobt;Verlobte;Verlobter;Verlobten	bn:00034201n	0.77
Unàbhangigkait [ACPA]	N	indépendance	Unabhängigkeit	bn:00267794n	1.00
getrib [ACPA]	N	rouage	Getriebe	bn:00037572n	0.82
Rhur [ACPA]	N	dysenterie	Ruhr	bn:00029313n	1.00
Villzàhl [ACPA]	N	multitude	Vielzahl	bn:00009055n	1.00
Schpanda [ACPA]	N	don	Spende;Spenden	bn:00022271n	0.87
Lehrer [ACPA]	N	enseignant	Lehrer	bn:04743528n	0.71
Mehla [ACPA]	N	moulin	Mahlen;Mühle	bn:00041812n	1.00
Nàchtkärza [ACPA]	N	onagre	Nachtkerze	bn:00032010n	1.00
Schtottri [ACPA]	N	bègue	Stotterer	bn:00073888n	1.00
Luftwàffa [ACPA]	N	armée de l'air	Luftwaffe	bn:00002224n	1.00
flechtig [ACPA]	A	éphémère	flüchtig	bn:00102300a	0.71
Torpedo [ACPA]	N	torpille	Torpedo;Torpedoe	bn:00077674n	1.00
Schwàrzdrossla [ACPA]	N	merle	Schwarzdrossel	bn:00011011n	0.82
Verschtäck [ACPA]	N	cachette	Versteck	bn:00044009n	1.00
Meerjungfra [ACPA]	N	sirène	Meerjungfrau	bn:00054464n	1.00
Teschtennis [ACPA]	N	ping-pong	Tischtennis	bn:00062496n	1.00
Schablona [ACPA]	N	pochoir	Schablone;Schablonen	bn:00074182n	1.00
Schtechleng [ACPA]	N	épinoche	Stichlinge;Stichling;Stichlingen	bn:00064331n	1.00
Kàffekànn [ACPA]	N	cafetière	Kaffeekanne	bn:00020430n	0.82
Jung [ACPA]	N	gamin	Junge	bn:00037215n	0.71
Geburtszànga [ACPA]	N	forceps	Geburtszange	bn:00035783n	1.00
Europäischawertschàftsgmainschàft [ACPA]	N	communauté économique européenne	Europäische Wirtschaftsgemeinschaft	bn:00021127n	0.71
schwemma [ACPA]	V	flotter	schwimmen	bn:00088322v	1.00
Marktflacka [ACPA]	N	bourg	Marktflecken	bn:00053478n	1.00
